timestamp,container_name,cpu_percent,mem_usage_mb,mem_limit_mb,mem_percent,pids
2026-08-16T19:41:56Z,router,0.01,2.54,15882.70,0.02,2
2026-08-16T19:42:03Z,monitor,0.17,23.77,15882.70,0.15,22
2026-08-16T19:42:03Z,robot-shop-web-1,0.0,43.13,15882.70,0.27,30
2026-08-16T19:42:03Z,robot-shop-cart-1,0.01,39.54,15882.70,0.25,11
2026-08-16T19:42:03Z,robot-shop-user-1,0.01,42.48,15882.70,0.27,11
2026-08-16T19:42:03Z,robot-shop-payment-1,0.0,56.82,15882.70,0.36,3
2026-08-16T19:42:03Z,robot-shop-dispatch-1,1.19,17.94,15882.70,0.11,13
2026-08-16T19:42:03Z,robot-shop-shipping-1,0.08,588.02,15882.70,3.7,58
2026-08-16T19:42:03Z,robot-shop-ratings-1,0.0,55.48,15882.70,0.35,7
2026-08-16T19:42:03Z,robot-shop-catalogue-1,0.01,40.94,15882.70,0.26,11
2026-08-16T19:42:03Z,robot-shop-redis-1,0.15,15.25,15882.70,0.1,5
2026-08-16T19:42:03Z,robot-shop-rabbitmq-1,0.61,153.25,15882.70,0.96,77
2026-08-16T19:42:03Z,robot-shop-mysql-1,0.07,239.49,15882.70,1.51,38
2026-08-16T19:42:03Z,robot-shop-mongodb-1,0.25,122.80,15882.70,0.77,35
2026-08-16T19:42:03Z,ids,0.15,118.68,15882.70,0.75,20
2026-08-16T19:42:03Z,ddos,0.0,8.67,15882.70,0.05,3
2026-08-16T19:42:03Z,flash,0.0,7.45,15882.70,0.05,3
2026-08-16T19:42:03Z,shop_db,0.0,32.84,15882.70,0.21,6
2026-08-16T19:42:03Z,router,0.0,2.54,15882.70,0.02,2
2026-08-16T19:42:10Z,monitor,0.14,23.02,15882.70,0.14,22
2026-08-16T19:42:10Z,robot-shop-web-1,1.78,43.55,15882.70,0.27,30
2026-08-16T19:42:10Z,robot-shop-cart-1,0.03,39.06,15882.70,0.25,11
2026-08-16T19:42:10Z,robot-shop-user-1,0.01,42.67,15882.70,0.27,11
2026-08-16T19:42:10Z,robot-shop-payment-1,1.69,59.65,15882.70,0.38,3
2026-08-16T19:42:10Z,robot-shop-dispatch-1,0.06,18.10,15882.70,0.11,13
2026-08-16T19:42:10Z,robot-shop-shipping-1,1.92,588.59,15882.70,3.71,58
2026-08-16T19:42:10Z,robot-shop-ratings-1,1.97,55.67,15882.70,0.35,7
2026-08-16T19:42:10Z,robot-shop-catalogue-1,1.82,44.39,15882.70,0.28,11
2026-08-16T19:42:10Z,robot-shop-redis-1,0.11,15.01,15882.70,0.09,5
2026-08-16T19:42:10Z,robot-shop-rabbitmq-1,0.26,152.95,15882.70,0.96,77
2026-08-16T19:42:10Z,robot-shop-mysql-1,0.11,239.46,15882.70,1.51,38
2026-08-16T19:42:10Z,robot-shop-mongodb-1,0.27,122.25,15882.70,0.77,35
2026-08-16T19:42:10Z,ids,0.22,118.68,15882.70,0.75,20
2026-08-16T19:42:10Z,ddos,0.01,8.67,15882.70,0.05,3
2026-08-16T19:42:10Z,flash,0.0,7.45,15882.70,0.05,3
2026-08-16T19:42:10Z,shop_db,0.0,32.59,15882.70,0.21,6
2026-08-16T19:42:10Z,router,0.0,2.54,15882.70,0.02,2
2026-08-16T19:42:17Z,monitor,0.22,22.77,15882.70,0.14,22
2026-08-16T19:42:17Z,robot-shop-web-1,0.0,43.15,15882.70,0.27,30
2026-08-16T19:42:17Z,robot-shop-cart-1,0.01,39.59,15882.70,0.25,11
2026-08-16T19:42:17Z,robot-shop-user-1,0.02,42.15,15882.70,0.27,11
2026-08-16T19:42:17Z,robot-shop-payment-1,0.0,56.96,15882.70,0.36,3
2026-08-16T19:42:17Z,robot-shop-dispatch-1,0.01,17.79,15882.70,0.11,13
2026-08-16T19:42:17Z,robot-shop-shipping-1,0.08,587.57,15882.70,3.7,58
2026-08-16T19:42:17Z,robot-shop-ratings-1,0.0,55.10,15882.70,0.35,7
2026-08-16T19:42:17Z,robot-shop-catalogue-1,0.02,41.86,15882.70,0.26,11
2026-08-16T19:42:17Z,robot-shop-redis-1,0.1,15.26,15882.70,0.1,5
2026-08-16T19:42:17Z,robot-shop-rabbitmq-1,0.72,153.26,15882.70,0.96,77
2026-08-16T19:42:17Z,robot-shop-mysql-1,0.05,239.46,15882.70,1.51,38
2026-08-16T19:42:17Z,robot-shop-mongodb-1,0.31,122.57,15882.70,0.77,35
2026-08-16T19:42:17Z,ids,0.17,118.25,15882.70,0.74,20
2026-08-16T19:42:17Z,ddos,0.0,8.67,15882.70,0.05,3
2026-08-16T19:42:17Z,flash,0.0,7.45,15882.70,0.05,3
2026-08-16T19:42:17Z,shop_db,0.0,32.59,15882.70,0.21,6
2026-08-16T19:42:17Z,router,0.0,2.54,15882.70,0.02,2
2026-08-16T19:42:25Z,monitor,0.06,23.22,15882.70,0.15,22
2026-08-16T19:42:25Z,robot-shop-web-1,0.0,43.73,15882.70,0.28,30
2026-08-16T19:42:25Z,robot-shop-cart-1,0.01,40.22,15882.70,0.25,11
2026-08-16T19:42:25Z,robot-shop-user-1,0.01,41.79,15882.70,0.26,11
2026-08-16T19:42:25Z,robot-shop-payment-1,0.0,57.12,15882.70,0.36,3
2026-08-16T19:42:25Z,robot-shop-dispatch-1,0.11,18.26,15882.70,0.11,13
2026-08-16T19:42:25Z,robot-shop-shipping-1,0.07,587.58,15882.70,3.7,58
2026-08-16T19:42:25Z,robot-shop-ratings-1,0.0,55.33,15882.70,0.35,7
2026-08-16T19:42:25Z,robot-shop-catalogue-1,0.01,41.82,15882.70,0.26,11
2026-08-16T19:42:25Z,robot-shop-redis-1,0.1,15.26,15882.70,0.1,5
2026-08-16T19:42:25Z,robot-shop-rabbitmq-1,0.15,153.04,15882.70,0.96,77
2026-08-16T19:42:25Z,robot-shop-mysql-1,0.04,239.46,15882.70,1.51,38
2026-08-16T19:42:25Z,robot-shop-mongodb-1,0.22,122.56,15882.70,0.77,35
2026-08-16T19:42:25Z,ids,0.15,118.25,15882.70,0.74,20
2026-08-16T19:42:25Z,ddos,0.0,8.67,15882.70,0.05,3
2026-08-16T19:42:25Z,flash,0.0,7.45,15882.70,0.05,3
2026-08-16T19:42:25Z,shop_db,0.0,32.59,15882.70,0.21,6
2026-08-16T19:42:25Z,router,0.0,2.54,15882.70,0.02,2
2026-08-16T19:42:31Z,monitor,0.19,23.25,15882.70,0.15,22
2026-08-16T19:42:31Z,robot-shop-web-1,1.64,43.10,15882.70,0.27,30
2026-08-16T19:42:31Z,robot-shop-cart-1,1.62,39.97,15882.70,0.25,11
2026-08-16T19:42:31Z,robot-shop-user-1,1.7,41.98,15882.70,0.26,11
2026-08-16T19:42:31Z,robot-shop-payment-1,1.72,56.99,15882.70,0.36,3
2026-08-16T19:42:31Z,robot-shop-dispatch-1,0.04,17.67,15882.70,0.11,13
2026-08-16T19:42:31Z,robot-shop-shipping-1,1.95,588.19,15882.70,3.7,58
2026-08-16T19:42:31Z,robot-shop-ratings-1,1.96,54.79,15882.70,0.34,7
2026-08-16T19:42:31Z,robot-shop-catalogue-1,1.69,41.09,15882.70,0.26,11
2026-08-16T19:42:31Z,robot-shop-redis-1,0.1,15.25,15882.70,0.1,5
2026-08-16T19:42:31Z,robot-shop-rabbitmq-1,0.14,154.16,15882.70,0.97,77
2026-08-16T19:42:31Z,robot-shop-mysql-1,0.1,239.50,15882.70,1.51,38
2026-08-16T19:42:31Z,robot-shop-mongodb-1,0.22,122.73,15882.70,0.77,35
2026-08-16T19:42:31Z,ids,0.14,118.25,15882.70,0.74,20
2026-08-16T19:42:31Z,ddos,0.0,8.67,15882.70,0.05,3
2026-08-16T19:42:31Z,flash,0.0,7.45,15882.70,0.05,3
2026-08-16T19:42:31Z,shop_db,0.0,32.59,15882.70,0.21,6
2026-08-16T19:42:31Z,router,0.0,2.54,15882.70,0.02,2
2026-08-16T19:42:38Z,monitor,0.29,21.94,15882.70,0.14,22
2026-08-16T19:42:38Z,robot-shop-web-1,0.0,42.98,15882.70,0.27,30
2026-08-16T19:42:38Z,robot-shop-cart-1,0.01,39.65,15882.70,0.25,11
2026-08-16T19:42:38Z,robot-shop-user-1,0.01,41.13,15882.70,0.26,11
2026-08-16T19:42:38Z,robot-shop-payment-1,0.0,56.73,15882.70,0.36,3
2026-08-16T19:42:38Z,robot-shop-dispatch-1,1.48,18.71,15882.70,0.12,13
2026-08-16T19:42:38Z,robot-shop-shipping-1,0.08,587.75,15882.70,3.7,58
2026-08-16T19:42:38Z,robot-shop-ratings-1,0.0,54.75,15882.70,0.34,7
2026-08-16T19:42:38Z,robot-shop-catalogue-1,0.01,41.29,15882.70,0.26,11
2026-08-16T19:42:38Z,robot-shop-redis-1,0.09,15.25,15882.70,0.1,5
2026-08-16T19:42:38Z,robot-shop-rabbitmq-1,0.16,154.37,15882.70,0.97,77
2026-08-16T19:42:38Z,robot-shop-mysql-1,0.04,239.48,15882.70,1.51,38
2026-08-16T19:42:38Z,robot-shop-mongodb-1,0.24,122.48,15882.70,0.77,35
2026-08-16T19:42:38Z,ids,0.1,118.25,15882.70,0.74,20
2026-08-16T19:42:38Z,ddos,0.0,8.67,15882.70,0.05,3
2026-08-16T19:42:38Z,flash,0.0,7.45,15882.70,0.05,3
2026-08-16T19:42:38Z,shop_db,0.01,32.59,15882.70,0.21,6
2026-08-16T19:42:38Z,router,0.0,2.54,15882.70,0.02,2
2026-08-16T19:42:45Z,monitor,0.17,23.87,15882.70,0.15,22
2026-08-16T19:42:45Z,robot-shop-web-1,0.0,43.22,15882.70,0.27,30
2026-08-16T19:42:45Z,robot-shop-cart-1,0.01,39.44,15882.70,0.25,11
2026-08-16T19:42:45Z,robot-shop-user-1,0.06,40.86,15882.70,0.26,11
2026-08-16T19:42:45Z,robot-shop-payment-1,0.0,56.89,15882.70,0.36,3
2026-08-16T19:42:45Z,robot-shop-dispatch-1,0.03,18.97,15882.70,0.12,13
2026-08-16T19:42:45Z,robot-shop-shipping-1,0.06,587.52,15882.70,3.7,58
2026-08-16T19:42:45Z,robot-shop-ratings-1,0.0,54.55,15882.70,0.34,7
2026-08-16T19:42:45Z,robot-shop-catalogue-1,0.11,40.94,15882.70,0.26,11
2026-08-16T19:42:45Z,robot-shop-redis-1,0.08,15.26,15882.70,0.1,5
2026-08-16T19:42:45Z,robot-shop-rabbitmq-1,0.43,153.80,15882.70,0.97,77
2026-08-16T19:42:45Z,robot-shop-mysql-1,0.04,239.73,15882.70,1.51,38
2026-08-16T19:42:45Z,robot-shop-mongodb-1,0.43,122.80,15882.70,0.77,35
2026-08-16T19:42:45Z,ids,0.16,118.25,15882.70,0.74,20
2026-08-16T19:42:45Z,ddos,0.0,8.67,15882.70,0.05,3
2026-08-16T19:42:45Z,flash,0.0,7.45,15882.70,0.05,3
2026-08-16T19:42:45Z,shop_db,0.0,32.59,15882.70,0.21,6
2026-08-16T19:42:45Z,router,0.0,2.54,15882.70,0.02,2
2026-08-16T19:42:52Z,monitor,0.27,21.96,15882.70,0.14,22
2026-08-16T19:42:52Z,robot-shop-web-1,0.0,43.41,15882.70,0.27,30
2026-08-16T19:42:52Z,robot-shop-cart-1,0.04,39.98,15882.70,0.25,11
2026-08-16T19:42:52Z,robot-shop-user-1,0.01,41.34,15882.70,0.26,11
2026-08-16T19:42:52Z,robot-shop-payment-1,0.0,57.74,15882.70,0.36,3
2026-08-16T19:42:52Z,robot-shop-dispatch-1,0.01,17.55,15882.70,0.11,13
2026-08-16T19:42:52Z,robot-shop-shipping-1,0.06,587.14,15882.70,3.7,58
2026-08-16T19:42:52Z,robot-shop-ratings-1,0.0,55.39,15882.70,0.35,7
2026-08-16T19:42:52Z,robot-shop-catalogue-1,0.01,41.21,15882.70,0.26,11
2026-08-16T19:42:52Z,robot-shop-redis-1,0.1,15.26,15882.70,0.1,5
2026-08-16T19:42:52Z,robot-shop-rabbitmq-1,0.15,153.46,15882.70,0.97,77
2026-08-16T19:42:52Z,robot-shop-mysql-1,0.05,239.48,15882.70,1.51,38
2026-08-16T19:42:52Z,robot-shop-mongodb-1,0.22,122.29,15882.70,0.77,35
2026-08-16T19:42:52Z,ids,0.16,118.25,15882.70,0.74,20
2026-08-16T19:42:52Z,ddos,0.0,8.67,15882.70,0.05,3
2026-08-16T19:42:52Z,flash,0.0,7.45,15882.70,0.05,3
2026-08-16T19:42:52Z,shop_db,0.0,32.59,15882.70,0.21,6
2026-08-16T19:42:52Z,router,0.0,2.54,15882.70,0.02,2
2026-08-16T19:42:59Z,monitor,0.18,22.48,15882.70,0.14,22
2026-08-16T19:42:59Z,robot-shop-web-1,0.0,43.40,15882.70,0.27,30
2026-08-16T19:42:59Z,robot-shop-cart-1,0.01,39.59,15882.70,0.25,11
2026-08-16T19:42:59Z,robot-shop-user-1,0.01,41.34,15882.70,0.26,11
2026-08-16T19:42:59Z,robot-shop-payment-1,0.0,57.30,15882.70,0.36,3
2026-08-16T19:42:59Z,robot-shop-dispatch-1,2.33,17.71,15882.70,0.11,13
2026-08-16T19:42:59Z,robot-shop-shipping-1,0.08,587.10,15882.70,3.7,58
2026-08-16T19:42:59Z,robot-shop-ratings-1,0.0,55.36,15882.70,0.35,7
2026-08-16T19:42:59Z,robot-shop-catalogue-1,0.01,41.21,15882.70,0.26,11
2026-08-16T19:42:59Z,robot-shop-redis-1,0.11,15.26,15882.70,0.1,5
2026-08-16T19:42:59Z,robot-shop-rabbitmq-1,0.18,153.35,15882.70,0.97,77
2026-08-16T19:42:59Z,robot-shop-mysql-1,0.03,239.23,15882.70,1.51,38
2026-08-16T19:42:59Z,robot-shop-mongodb-1,0.22,122.54,15882.70,0.77,35
2026-08-16T19:42:59Z,ids,0.67,118.75,15882.70,0.75,20
2026-08-16T19:42:59Z,ddos,0.0,8.67,15882.70,0.05,3
2026-08-16T19:42:59Z,flash,0.01,7.45,15882.70,0.05,3
2026-08-16T19:42:59Z,shop_db,0.0,32.84,15882.70,0.21,6
2026-08-16T19:42:59Z,router,0.0,2.54,15882.70,0.02,2
2026-08-16T19:43:06Z,monitor,0.05,23.53,15882.70,0.15,22
2026-08-16T19:43:06Z,robot-shop-web-1,0.0,42.94,15882.70,0.27,30
2026-08-16T19:43:06Z,robot-shop-cart-1,0.03,39.62,15882.70,0.25,11
2026-08-16T19:43:06Z,robot-shop-user-1,0.01,41.48,15882.70,0.26,11
2026-08-16T19:43:06Z,robot-shop-payment-1,0.0,57.21,15882.70,0.36,3
2026-08-16T19:43:06Z,robot-shop-dispatch-1,0.03,17.97,15882.70,0.11,13
2026-08-16T19:43:06Z,robot-shop-shipping-1,0.17,587.99,15882.70,3.7,58
2026-08-16T19:43:06Z,robot-shop-ratings-1,0.0,54.89,15882.70,0.35,7
2026-08-16T19:43:06Z,robot-shop-catalogue-1,0.01,40.05,15882.70,0.25,11
2026-08-16T19:43:06Z,robot-shop-redis-1,0.1,15.26,15882.70,0.1,5
2026-08-16T19:43:06Z,robot-shop-rabbitmq-1,0.17,153.61,15882.70,0.97,77
2026-08-16T19:43:06Z,robot-shop-mysql-1,0.05,239.48,15882.70,1.51,38
2026-08-16T19:43:06Z,robot-shop-mongodb-1,0.46,122.67,15882.70,0.77,35
2026-08-16T19:43:06Z,ids,0.18,118.50,15882.70,0.75,20
2026-08-16T19:43:06Z,ddos,0.0,8.67,15882.70,0.05,3
2026-08-16T19:43:06Z,flash,0.0,7.45,15882.70,0.05,3
2026-08-16T19:43:06Z,shop_db,0.0,32.59,15882.70,0.21,6
2026-08-16T19:43:06Z,router,0.0,2.54,15882.70,0.02,2
2026-08-16T19:43:13Z,monitor,0.03,22.23,15882.70,0.14,22
2026-08-16T19:43:13Z,robot-shop-web-1,0.0,42.87,15882.70,0.27,30
2026-08-16T19:43:13Z,robot-shop-cart-1,0.01,39.75,15882.70,0.25,11
2026-08-16T19:43:13Z,robot-shop-user-1,0.01,41.32,15882.70,0.26,11
2026-08-16T19:43:13Z,robot-shop-payment-1,0.01,57.71,15882.70,0.36,3
2026-08-16T19:43:13Z,robot-shop-dispatch-1,0.02,17.31,15882.70,0.11,13
2026-08-16T19:43:13Z,robot-shop-shipping-1,0.09,588.11,15882.70,3.7,58
2026-08-16T19:43:13Z,robot-shop-ratings-1,0.0,55.29,15882.70,0.35,7
2026-08-16T19:43:13Z,robot-shop-catalogue-1,0.01,40.37,15882.70,0.25,11
2026-08-16T19:43:13Z,robot-shop-redis-1,0.13,15.26,15882.70,0.1,5
2026-08-16T19:43:13Z,robot-shop-rabbitmq-1,0.59,153.44,15882.70,0.97,77
2026-08-16T19:43:13Z,robot-shop-mysql-1,0.07,239.72,15882.70,1.51,38
2026-08-16T19:43:13Z,robot-shop-mongodb-1,0.28,122.88,15882.70,0.77,35
2026-08-16T19:43:13Z,ids,0.21,118.50,15882.70,0.75,20
2026-08-16T19:43:13Z,ddos,0.0,8.67,15882.70,0.05,3
2026-08-16T19:43:13Z,flash,0.0,7.45,15882.70,0.05,3
2026-08-16T19:43:13Z,shop_db,0.0,32.59,15882.70,0.21,6
2026-08-16T19:43:13Z,router,0.01,2.54,15882.70,0.02,2
2026-08-16T19:43:20Z,monitor,0.0,23.02,15882.70,0.14,22
2026-08-16T19:43:20Z,robot-shop-web-1,0.0,42.56,15882.70,0.27,30
2026-08-16T19:43:20Z,robot-shop-cart-1,0.01,39.50,15882.70,0.25,11
2026-08-16T19:43:20Z,robot-shop-user-1,0.09,41.08,15882.70,0.26,11
2026-08-16T19:43:20Z,robot-shop-payment-1,0.0,57.61,15882.70,0.36,3
2026-08-16T19:43:20Z,robot-shop-dispatch-1,0.32,18.45,15882.70,0.12,13
2026-08-16T19:43:20Z,robot-shop-shipping-1,0.07,587.46,15882.70,3.7,58
2026-08-16T19:43:20Z,robot-shop-ratings-1,0.0,55.20,15882.70,0.35,7
2026-08-16T19:43:20Z,robot-shop-catalogue-1,0.11,40.24,15882.70,0.25,11
2026-08-16T19:43:20Z,robot-shop-redis-1,0.1,15.26,15882.70,0.1,5
2026-08-16T19:43:20Z,robot-shop-rabbitmq-1,0.31,153.71,15882.70,0.97,77
2026-08-16T19:43:20Z,robot-shop-mysql-1,0.04,239.72,15882.70,1.51,38
2026-08-16T19:43:20Z,robot-shop-mongodb-1,0.59,123.61,15882.70,0.78,35
2026-08-16T19:43:20Z,ids,0.18,118.50,15882.70,0.75,20
2026-08-16T19:43:20Z,ddos,0.0,8.67,15882.70,0.05,3
2026-08-16T19:43:20Z,flash,0.0,7.45,15882.70,0.05,3
2026-08-16T19:43:20Z,shop_db,0.01,32.59,15882.70,0.21,6
2026-08-16T19:43:20Z,router,0.0,2.54,15882.70,0.02,2
2026-08-16T19:43:28Z,monitor,0.01,23.29,15882.70,0.15,22
2026-08-16T19:43:28Z,robot-shop-web-1,0.0,42.30,15882.70,0.27,30
2026-08-16T19:43:28Z,robot-shop-cart-1,0.48,42.69,15882.70,0.27,11
2026-08-16T19:43:28Z,robot-shop-user-1,0.01,40.42,15882.70,0.25,11
2026-08-16T19:43:28Z,robot-shop-payment-1,0.01,57.04,15882.70,0.36,3
2026-08-16T19:43:28Z,robot-shop-dispatch-1,0.09,17.61,15882.70,0.11,13
2026-08-16T19:43:28Z,robot-shop-shipping-1,0.06,587.09,15882.70,3.7,58
2026-08-16T19:43:28Z,robot-shop-ratings-1,0.0,56.01,15882.70,0.35,7
2026-08-16T19:43:28Z,robot-shop-catalogue-1,0.01,40.16,15882.70,0.25,11
2026-08-16T19:43:28Z,robot-shop-redis-1,0.12,15.26,15882.70,0.1,5
2026-08-16T19:43:28Z,robot-shop-rabbitmq-1,0.74,155.33,15882.70,0.98,77
2026-08-16T19:43:28Z,robot-shop-mysql-1,0.05,239.48,15882.70,1.51,38
2026-08-16T19:43:28Z,robot-shop-mongodb-1,0.39,123.37,15882.70,0.78,35
2026-08-16T19:43:28Z,ids,0.14,118.50,15882.70,0.75,20
2026-08-16T19:43:28Z,ddos,0.0,8.67,15882.70,0.05,3
2026-08-16T19:43:28Z,flash,0.0,7.45,15882.70,0.05,3
2026-08-16T19:43:28Z,shop_db,0.0,32.59,15882.70,0.21,6
2026-08-16T19:43:28Z,router,0.0,2.54,15882.70,0.02,2
2026-08-16T19:43:35Z,monitor,0.17,23.77,15882.70,0.15,22
2026-08-16T19:43:35Z,robot-shop-web-1,0.0,42.19,15882.70,0.27,30
2026-08-16T19:43:35Z,robot-shop-cart-1,0.01,40.26,15882.70,0.25,11
2026-08-16T19:43:35Z,robot-shop-user-1,0.01,40.61,15882.70,0.26,11
2026-08-16T19:43:35Z,robot-shop-payment-1,0.0,56.77,15882.70,0.36,3
2026-08-16T19:43:35Z,robot-shop-dispatch-1,0.02,18.53,15882.70,0.12,13
2026-08-16T19:43:35Z,robot-shop-shipping-1,0.08,587.44,15882.70,3.7,58
2026-08-16T19:43:35Z,robot-shop-ratings-1,0.0,55.64,15882.70,0.35,7
2026-08-16T19:43:35Z,robot-shop-catalogue-1,0.01,40.52,15882.70,0.26,11
2026-08-16T19:43:35Z,robot-shop-redis-1,0.11,15.26,15882.70,0.1,5
2026-08-16T19:43:35Z,robot-shop-rabbitmq-1,0.29,154.63,15882.70,0.97,77
2026-08-16T19:43:35Z,robot-shop-mysql-1,0.04,239.46,15882.70,1.51,38
2026-08-16T19:43:35Z,robot-shop-mongodb-1,0.42,122.87,15882.70,0.77,35
2026-08-16T19:43:35Z,ids,0.15,118.50,15882.70,0.75,20
2026-08-16T19:43:35Z,ddos,0.0,8.67,15882.70,0.05,3
2026-08-16T19:43:35Z,flash,0.0,7.45,15882.70,0.05,3
2026-08-16T19:43:35Z,shop_db,0.0,32.59,15882.70,0.21,6
2026-08-16T19:43:35Z,router,0.0,2.54,15882.70,0.02,2
2026-08-16T19:43:41Z,monitor,0.26,23.46,15882.70,0.15,22
2026-08-16T19:43:41Z,robot-shop-web-1,1.61,42.94,15882.70,0.27,30
2026-08-16T19:43:41Z,robot-shop-cart-1,1.66,40.39,15882.70,0.25,11
2026-08-16T19:43:41Z,robot-shop-user-1,1.75,41.38,15882.70,0.26,11
2026-08-16T19:43:41Z,robot-shop-payment-1,1.74,56.95,15882.70,0.36,3
2026-08-16T19:43:41Z,robot-shop-dispatch-1,0.13,17.83,15882.70,0.11,13
2026-08-16T19:43:41Z,robot-shop-shipping-1,1.94,587.33,15882.70,3.7,58
2026-08-16T19:43:41Z,robot-shop-ratings-1,1.83,55.93,15882.70,0.35,7
2026-08-16T19:43:41Z,robot-shop-catalogue-1,1.76,41.30,15882.70,0.26,11
2026-08-16T19:43:41Z,robot-shop-redis-1,0.11,15.01,15882.70,0.09,5
2026-08-16T19:43:41Z,robot-shop-rabbitmq-1,0.17,154.17,15882.70,0.97,77
2026-08-16T19:43:41Z,robot-shop-mysql-1,0.1,239.71,15882.70,1.51,38
2026-08-16T19:43:41Z,robot-shop-mongodb-1,0.23,122.32,15882.70,0.77,35
2026-08-16T19:43:41Z,ids,0.2,118.50,15882.70,0.75,20
2026-08-16T19:43:41Z,ddos,0.0,8.67,15882.70,0.05,3
2026-08-16T19:43:41Z,flash,0.0,7.45,15882.70,0.05,3
2026-08-16T19:43:41Z,shop_db,0.0,32.59,15882.70,0.21,6
2026-08-16T19:43:41Z,router,0.0,2.54,15882.70,0.02,2
2026-08-16T19:43:48Z,monitor,0.18,23.09,15882.70,0.15,22
2026-08-16T19:43:48Z,robot-shop-web-1,0.0,42.63,15882.70,0.27,30
2026-08-16T19:43:48Z,robot-shop-cart-1,0.01,40.14,15882.70,0.25,11
2026-08-16T19:43:48Z,robot-shop-user-1,0.01,41.09,15882.70,0.26,11
2026-08-16T19:43:48Z,robot-shop-payment-1,0.0,56.51,15882.70,0.36,3
2026-08-16T19:43:48Z,robot-shop-dispatch-1,0.02,18.08,15882.70,0.11,13
2026-08-16T19:43:48Z,robot-shop-shipping-1,0.07,587.06,15882.70,3.7,58
2026-08-16T19:43:48Z,robot-shop-ratings-1,0.0,55.56,15882.70,0.35,7
2026-08-16T19:43:48Z,robot-shop-catalogue-1,0.01,41.05,15882.70,0.26,11
2026-08-16T19:43:48Z,robot-shop-redis-1,0.15,15.01,15882.70,0.09,5
2026-08-16T19:43:48Z,robot-shop-rabbitmq-1,0.13,154.70,15882.70,0.97,77
2026-08-16T19:43:48Z,robot-shop-mysql-1,0.05,239.70,15882.70,1.51,38
2026-08-16T19:43:48Z,robot-shop-mongodb-1,0.25,122.56,15882.70,0.77,35
2026-08-16T19:43:48Z,ids,0.13,118.50,15882.70,0.75,20
2026-08-16T19:43:48Z,ddos,0.0,8.67,15882.70,0.05,3
2026-08-16T19:43:48Z,flash,0.0,7.45,15882.70,0.05,3
2026-08-16T19:43:48Z,shop_db,0.0,32.59,15882.70,0.21,6
2026-08-16T19:43:48Z,router,0.0,2.54,15882.70,0.02,2
2026-08-16T19:43:56Z,monitor,0.06,22.56,15882.70,0.14,22
2026-08-16T19:43:56Z,robot-shop-web-1,0.0,43.04,15882.70,0.27,30
2026-08-16T19:43:56Z,robot-shop-cart-1,0.01,40.04,15882.70,0.25,11
2026-08-16T19:43:56Z,robot-shop-user-1,0.61,42.72,15882.70,0.27,11
2026-08-16T19:43:56Z,robot-shop-payment-1,0.0,57.29,15882.70,0.36,3
2026-08-16T19:43:56Z,robot-shop-dispatch-1,0.08,17.28,15882.70,0.11,13
2026-08-16T19:43:56Z,robot-shop-shipping-1,0.08,587.79,15882.70,3.7,58
2026-08-16T19:43:56Z,robot-shop-ratings-1,0.0,54.93,15882.70,0.35,7
2026-08-16T19:43:56Z,robot-shop-catalogue-1,0.05,40.22,15882.70,0.25,11
2026-08-16T19:43:56Z,robot-shop-redis-1,0.12,15.01,15882.70,0.09,5
2026-08-16T19:43:56Z,robot-shop-rabbitmq-1,0.63,154.19,15882.70,0.97,77
2026-08-16T19:43:56Z,robot-shop-mysql-1,0.05,239.94,15882.70,1.51,38
2026-08-16T19:43:56Z,robot-shop-mongodb-1,0.39,122.54,15882.70,0.77,35
2026-08-16T19:43:56Z,ids,0.17,118.50,15882.70,0.75,20
2026-08-16T19:43:56Z,ddos,0.0,8.67,15882.70,0.05,3
2026-08-16T19:43:56Z,flash,0.0,7.45,15882.70,0.05,3
2026-08-16T19:43:56Z,shop_db,0.0,32.59,15882.70,0.21,6
2026-08-16T19:43:56Z,router,0.0,2.54,15882.70,0.02,2
2026-08-16T19:44:02Z,monitor,0.12,22.54,15882.70,0.14,22
2026-08-16T19:44:02Z,robot-shop-web-1,0.0,42.93,15882.70,0.27,30
2026-08-16T19:44:02Z,robot-shop-cart-1,0.03,40.25,15882.70,0.25,11
2026-08-16T19:44:02Z,robot-shop-user-1,0.02,42.04,15882.70,0.26,11
2026-08-16T19:44:02Z,robot-shop-payment-1,0.0,57.25,15882.70,0.36,3
2026-08-16T19:44:02Z,robot-shop-dispatch-1,0.01,17.31,15882.70,0.11,13
2026-08-16T19:44:02Z,robot-shop-shipping-1,0.07,588.24,15882.70,3.7,58
2026-08-16T19:44:02Z,robot-shop-ratings-1,0.0,55.74,15882.70,0.35,7
2026-08-16T19:44:02Z,robot-shop-catalogue-1,0.02,40.85,15882.70,0.26,11
2026-08-16T19:44:02Z,robot-shop-redis-1,0.09,15.26,15882.70,0.1,5
2026-08-16T19:44:02Z,robot-shop-rabbitmq-1,0.17,153.89,15882.70,0.97,77
2026-08-16T19:44:02Z,robot-shop-mysql-1,0.06,239.69,15882.70,1.51,38
2026-08-16T19:44:02Z,robot-shop-mongodb-1,0.38,122.55,15882.70,0.77,35
2026-08-16T19:44:02Z,ids,0.12,118.75,15882.70,0.75,20
2026-08-16T19:44:02Z,ddos,0.0,8.67,15882.70,0.05,3
2026-08-16T19:44:02Z,flash,0.0,7.45,15882.70,0.05,3
